step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
168,CASH_OUT,619.88,C40971850,29149.15,28529.27,M32173081,40032.18,40652.06,0
503,PAYMENT,695.85,C39665917,4831.05,4135.2,M96542130,23004.5,23700.35,0
355,CASH_OUT,4529.27,C11083792,44190.06,39660.79,M86189770,32551.13,37080.4,0
225,TRANSFER,4057.47,C68972193,22733.55,18676.08,M96459064,32418.63,36476.1,0
664,PAYMENT,1588.17,C74740662,36224.33,34636.16,M76430883,36238.53,37826.7,0
531,CASH_OUT,2817.09,C71563006,17849.87,15032.78,M19954137,45731.42,48548.51,0
146,CASH_OUT,1066.3,C95998538,17029.54,15963.24,M56941599,12381.75,13448.05,0
241,TRANSFER,391.69,C54348953,25139.38,24747.69,M14249010,42852.44,43244.13,0
344,TRANSFER,4843.76,C31195815,7351.95,2508.19,M46463454,25778.46,30622.22,0
35,CASH_OUT,948.59,C89393027,36040.06,35091.47,M60084669,22535.37,23483.96,0
702,CASH_OUT,2094.35,C92115925,14923.45,12829.1,M36772043,28830.9,30925.25,0
1,DEBIT,2040.61,C60676241,46536.22,44495.61,M71822279,48824.03,46783.42,0
153,PAYMENT,4034.87,C82089297,19806.04,15771.17,M12224351,19986.79,24021.66,0
429,CASH_IN,3797.5,C40578723,42498.04,46295.54,M87740212,32160.81,28363.31,0
508,CASH_OUT,4011.31,C18112564,43303.78,39292.47,M19054179,782.07,4793.38,0
126,CASH_OUT,2439.06,C89591729,26136.22,23697.16,M93514805,9647.57,12086.63,0
491,CASH_OUT,2926.84,C25399080,48967.97,46041.13,M10187483,5340.21,8267.05,0
482,PAYMENT,2627.61,C19529942,27874.11,25246.5,M95949625,30747.63,33375.24,0
345,PAYMENT,3060.37,C93544060,35135.43,32075.06,M38739758,47969.26,51029.63,0
738,CASH_OUT,4314.67,C88681607,16585.67,12271.0,M70169561,48556.53,52871.2,0
221,TRANSFER,2648.06,C77484291,47035.01,44386.95,M20410450,5037.27,7685.33,0
723,CASH_OUT,2502.43,C35320464,17480.84,14978.41,M59584228,19781.08,22283.51,0
25,TRANSFER,4354.54,C65302565,18669.16,14314.62,M31658922,19217.41,23571.95,0
528,PAYMENT,1516.42,C54872078,46945.99,45429.57,M48095332,20811.29,22327.71,0
182,PAYMENT,821.71,C33873133,48897.37,48075.66,M40939182,17084.13,17905.84,0
499,CASH_OUT,1953.04,C32765630,9157.34,7204.3,M43548871,28480.8,30433.84,0
641,PAYMENT,29.79,C21188393,37567.25,37537.46,M43033676,33320.4,33350.19,0
42,CASH_OUT,1930.76,C18329407,47847.08,45916.32,M93781726,46295.91,48226.67,0
481,PAYMENT,4167.67,C44787630,27781.89,23614.22,M16655503,36037.12,40204.79,0
439,CASH_OUT,263.11,C43532332,46580.0,46316.89,M80530003,42661.65,42924.76,0
402,PAYMENT,394.19,C69256708,29298.68,28904.49,M57978862,5417.79,5811.98,0
546,PAYMENT,957.53,C27912920,4685.46,3727.93,M94880211,38127.25,39084.78,0
345,CASH_OUT,894.83,C32878349,9167.72,8272.89,M94974316,5334.7,6229.53,0
45,TRANSFER,346.2,C79067817,2426.46,2080.26,M91520192,16871.75,17217.95,0
646,PAYMENT,1272.93,C21528500,27712.01,26439.08,M55067101,13490.63,14763.56,0
21,CASH_IN,966.81,C36448791,22704.34,23671.15,M58272272,36540.96,35574.15,0
634,PAYMENT,71.54,C79509831,17098.75,17027.21,M90165869,40006.21,40077.75,0
70,TRANSFER,4524.91,C52881821,32121.17,27596.26,M68954438,32339.85,36864.76,0
48,PAYMENT,503.53,C60091442,36854.89,36351.36,M83659261,8521.77,9025.3,0
491,PAYMENT,307.13,C54183583,9191.09,8883.96,M50804570,29632.44,29939.57,0
551,TRANSFER,4074.06,C25588479,36230.31,32156.25,M23776649,32520.49,36594.55,0
287,PAYMENT,808.56,C88235087,46332.98,45524.42,M46283710,25188.86,25997.42,0
10,CASH_OUT,1428.38,C21286470,12248.34,10819.96,M78884484,48073.88,49502.26,0
542,PAYMENT,3469.9,C63253760,48533.92,45064.02,M87991358,9478.05,12947.95,0
274,CASH_OUT,4275.06,C65322939,20347.43,16072.37,M10767936,45288.24,49563.3,0
600,PAYMENT,4145.95,C14097493,9549.58,5403.63,M50529830,44501.48,48647.43,0
381,PAYMENT,769.21,C93118330,45877.78,45108.57,M96785467,15136.3,15905.51,0
329,PAYMENT,1543.05,C92982885,50527.68,48984.63,M78919429,48017.82,49560.87,0
479,CASH_OUT,1826.3,C49902259,29014.26,27187.96,M82808093,7343.78,9170.08,0
15,CASH_OUT,3998.46,C26726784,16363.11,12364.65,M61752356,22853.11,26851.57,0
516,DEBIT,3343.44,C91426000,50925.76,47582.32,M65880522,15608.56,12265.12,0
191,TRANSFER,3199.93,C26609992,53007.13,49807.2,M52057772,9569.44,12769.37,0
168,CASH_OUT,577.26,C97863144,1849.08,1271.82,M22764538,4918.7,5495.96,0
521,CASH_OUT,1580.08,C28440709,12466.5,10886.42,M58224956,20132.11,21712.19,0
621,PAYMENT,4390.33,C32927797,48750.9,44360.57,M41651568,14490.99,18881.32,0
137,PAYMENT,2720.29,C11660253,39083.59,36363.3,M29804022,44070.4,46790.69,0
154,TRANSFER,4606.47,C62953728,13314.24,8707.77,M62756380,23830.68,28437.15,0
388,CASH_OUT,1221.05,C31219607,1722.43,501.38,M28714992,15656.74,16877.79,0
209,PAYMENT,4687.1,C43975606,12633.4,7946.3,M82061007,21195.59,25882.69,0
272,CASH_OUT,4069.58,C73630865,23312.84,19243.26,M51733227,38637.9,42707.48,0
143,TRANSFER,3661.39,C97484832,53304.16,49642.77,M98733337,33033.85,36695.24,0
611,TRANSFER,2472.53,C67258120,37888.94,35416.41,M73050907,15119.2,17591.73,0
69,PAYMENT,4856.99,C77002394,29196.73,24339.74,M27997729,3751.94,8608.93,0
247,TRANSFER,1696.83,C49206677,43838.72,42141.89,M16946980,1023.21,2720.04,0
261,PAYMENT,4164.47,C14804397,48287.96,44123.49,M59710339,42723.68,46888.15,0
79,PAYMENT,103.16,C90308726,35837.4,35734.24,M76175581,48326.46,48429.62,0
658,CASH_OUT,3993.41,C28464221,21226.68,17233.27,M34541291,21613.03,25606.44,0
623,PAYMENT,1453.81,C18688111,23297.21,21843.4,M99446245,49439.38,50893.19,0
605,PAYMENT,2967.13,C37832419,32643.52,29676.39,M75148761,49904.46,52871.59,0
525,PAYMENT,2177.67,C41398029,31224.18,29046.51,M52823860,34965.8,37143.47,0
621,TRANSFER,3291.25,C83998521,11754.22,8462.97,M78624085,28827.91,32119.16,0
330,PAYMENT,4540.1,C96987073,14125.3,9585.2,M94095234,8320.6,12860.7,0
189,PAYMENT,4172.65,C83723200,36718.15,32545.5,M79252703,1067.09,5239.74,0
95,TRANSFER,3690.59,C15332684,17400.45,13709.86,M97337287,43820.18,47510.77,0
617,TRANSFER,4571.29,C97300409,16120.54,11549.25,M79936079,30709.8,35281.09,0
8,CASH_IN,1842.41,C41576689,5381.24,7223.65,M20823794,36273.37,34430.96,0
67,PAYMENT,3411.64,C89614038,12765.96,9354.32,M20854852,32540.03,35951.67,0
496,PAYMENT,1600.55,C51937863,36955.99,35355.44,M17654219,17309.05,18909.6,0
191,TRANSFER,4917.19,C97971854,5082.02,164.83,M74355531,18747.81,23665.0,0
366,PAYMENT,3618.84,C84031628,49560.19,45941.35,M49934203,28317.12,31935.96,0
521,DEBIT,3296.53,C91795187,33894.33,30597.8,M63619815,9890.99,6594.46,0
117,TRANSFER,1895.65,C65854520,37113.12,35217.47,M65647128,6262.29,8157.94,0
267,PAYMENT,362.76,C83394823,47080.96,46718.2,M53668412,45597.64,45960.4,0
611,CASH_OUT,3058.33,C44521441,30680.58,27622.25,M58183579,13895.2,16953.53,0
485,PAYMENT,864.86,C59766229,29999.81,29134.95,M55183986,5041.08,5905.94,0
509,CASH_IN,4087.49,C35357521,39486.59,43574.08,M53943711,30616.68,26529.19,0
298,DEBIT,1761.58,C22920794,30853.33,29091.75,M37939985,32972.36,31210.78,0
164,TRANSFER,4604.39,C23354960,5899.87,1295.48,M65126041,24894.21,29498.6,0
376,PAYMENT,1719.7,C40922759,50586.05,48866.35,M67564383,11468.92,13188.62,0
653,PAYMENT,3783.99,C91256248,4274.81,490.82,M54986376,36698.73,40482.72,0
268,PAYMENT,1266.53,C75932621,13134.08,11867.55,M29107575,7033.34,8299.87,0
549,PAYMENT,1311.47,C66345831,44620.1,43308.63,M75345837,42163.9,43475.37,0
74,TRANSFER,2335.95,C15306750,51988.29,49652.34,M36672019,44175.99,46511.94,0
508,CASH_IN,4132.04,C33151102,14956.01,19088.05,M83147659,5601.84,1469.8,0
73,TRANSFER,2212.33,C80642553,43012.71,40800.38,M97757074,36273.99,38486.32,0
308,CASH_OUT,1772.99,C51232684,35510.27,33737.28,M52970787,43866.3,45639.29,0
199,CASH_OUT,608.83,C31640113,22670.62,22061.79,M52570341,47399.54,48008.37,0
130,DEBIT,2121.33,C76846303,46678.72,44557.39,M39186650,3516.51,1395.18,0
572,PAYMENT,1536.01,C37627980,13466.29,11930.28,M24113692,44883.28,46419.29,0
615,TRANSFER,2524.3,C31739771,51223.75,48699.45,M17226037,40820.56,43344.86,0
487,CASH_OUT,1678.3,C88042954,46109.31,44431.01,M13536226,1337.55,3015.85,0
151,DEBIT,4072.05,C81477265,8848.29,4776.24,M12511542,12172.71,8100.66,0
669,CASH_IN,2093.23,C83436108,49684.98,51778.21,M22439236,33875.51,31782.28,0
206,CASH_OUT,653.66,C77216215,8306.96,7653.3,M20174070,35321.1,35974.76,0
179,PAYMENT,128.44,C21709677,22515.41,22386.97,M28081271,25889.79,26018.23,0
197,TRANSFER,322.78,C95148713,27830.42,27507.64,M81532525,22280.75,22603.53,0
735,PAYMENT,3964.78,C35710754,13150.62,9185.84,M18620921,14077.44,18042.22,0
89,CASH_OUT,2396.45,C11442173,12877.67,10481.22,M27228078,48132.26,50528.71,0
434,TRANSFER,3224.69,C99159705,28003.47,24778.78,M38594436,36211.84,39436.53,0
183,CASH_OUT,657.25,C15823398,21225.17,20567.92,M18904455,43539.43,44196.68,0
209,CASH_IN,4025.9,C49490719,46198.67,50224.57,M10260958,3281.79,-744.11,0
493,CASH_OUT,561.52,C26369021,12282.17,11720.65,M59175618,16697.9,17259.42,0
130,PAYMENT,3728.54,C86668481,18901.61,15173.07,M16351870,36037.58,39766.12,0
665,PAYMENT,3801.6,C29695271,38033.23,34231.63,M27166877,33950.76,37752.36,0
13,DEBIT,2988.01,C57961458,24151.17,21163.16,M72310967,6523.84,3535.83,0
634,PAYMENT,434.58,C60703814,40180.12,39745.54,M20301903,35538.64,35973.22,0
732,PAYMENT,4005.68,C90518543,48566.8,44561.12,M85068279,47047.18,51052.86,0
106,PAYMENT,2776.04,C84319828,48087.19,45311.15,M70928840,24555.33,27331.37,0
375,TRANSFER,2195.39,C59803545,45433.8,43238.41,M39224242,25005.05,27200.44,0
582,PAYMENT,2328.95,C20261827,8768.58,6439.63,M38599535,30323.57,32652.52,0
707,CASH_IN,429.28,C87008862,11589.6,12018.88,M71266572,32161.15,31731.87,0
698,CASH_IN,4001.41,C15599529,17888.16,21889.57,M73961660,11241.23,7239.82,0
99,CASH_IN,1381.8,C25691271,30728.23,32110.03,M52826881,17079.13,15697.33,0
594,PAYMENT,2511.44,C78424995,42935.83,40424.39,M21340637,32260.02,34771.46,0
587,CASH_IN,3953.93,C39977062,17981.4,21935.33,M82283083,27776.03,23822.1,0
192,CASH_IN,3431.1,C76925145,51523.12,54954.22,M87677027,32866.03,29434.93,0
325,CASH_IN,3896.51,C15375433,16295.26,20191.77,M95051306,39767.96,35871.45,0
726,CASH_OUT,2427.46,C52815231,27927.4,25499.94,M93190352,9635.29,12062.75,0
467,CASH_OUT,3838.48,C82388053,35716.48,31878.0,M42000992,33083.74,36922.22,0
367,PAYMENT,3604.26,C14424915,21689.12,18084.86,M47437038,41361.94,44966.2,0
318,DEBIT,3008.74,C41613410,32185.2,29176.46,M70137366,4057.51,1048.77,0
144,PAYMENT,2822.07,C43777572,4376.91,1554.84,M65106866,11395.19,14217.26,0
384,PAYMENT,1576.93,C66435409,46397.2,44820.27,M11131880,7013.63,8590.56,0
216,CASH_IN,282.17,C72848904,48458.87,48741.04,M20026524,38386.41,38104.24,0
361,TRANSFER,2799.02,C47460837,12094.59,9295.57,M56488366,17952.07,20751.09,0
324,PAYMENT,3247.92,C55174424,41036.0,37788.08,M52897398,13349.0,16596.92,0
15,CASH_IN,4685.48,C14833340,27194.26,31879.74,M79276290,35410.32,30724.84,0
217,CASH_IN,3390.88,C71207649,26790.08,30180.96,M77556543,43726.37,40335.49,0
492,PAYMENT,2694.85,C88895533,49051.28,46356.43,M32111356,32217.22,34912.07,0
547,DEBIT,4488.46,C28176332,53236.19,48747.73,M24207364,38114.3,33625.84,0
183,PAYMENT,166.11,C15194115,22942.7,22776.59,M28768763,33956.82,34122.93,0
270,PAYMENT,55.65,C47209424,1138.86,1083.21,M93020423,15517.78,15573.43,0
467,PAYMENT,3801.47,C19133640,53159.81,49358.34,M33325403,14752.26,18553.73,0
612,PAYMENT,537.19,C69538057,18890.24,18353.05,M76005767,26870.74,27407.93,0
519,PAYMENT,87.96,C47512333,4826.88,4738.92,M13085086,47628.22,47716.18,0
542,PAYMENT,4928.0,C84081712,26304.17,21376.17,M74890967,4090.94,9018.94,0
467,CASH_IN,2098.01,C46698001,9544.75,11642.76,M68170457,6304.15,4206.14,0
305,CASH_OUT,4120.39,C76782059,7085.1,2964.71,M44730338,28147.55,32267.94,0
144,DEBIT,2078.0,C21027897,7827.02,5749.02,M12103413,48983.1,46905.1,0
111,CASH_OUT,2336.34,C11849485,13882.86,11546.52,M31076233,16314.98,18651.32,0
232,PAYMENT,3885.02,C48287696,36865.69,32980.67,M40082066,39291.51,43176.53,0
691,CASH_IN,155.45,C42785893,6885.64,7041.09,M60493774,32970.35,32814.9,0
584,DEBIT,3865.66,C86006785,53459.54,49593.88,M74811674,32863.43,28997.77,0
722,PAYMENT,1289.27,C18031842,39027.4,37738.13,M95776835,38789.94,40079.21,0
732,PAYMENT,1311.3,C40545229,26982.62,25671.32,M23569523,40139.95,41451.25,0
592,CASH_OUT,2978.06,C77137203,49652.99,46674.93,M86962544,7136.61,10114.67,0
500,CASH_OUT,2872.32,C48068147,26228.12,23355.8,M47917834,42753.66,45625.98,0
595,DEBIT,614.85,C35722735,3574.24,2959.39,M78673518,21300.25,20685.4,0
554,PAYMENT,4888.21,C42891532,11683.18,6794.97,M21239102,40703.58,45591.79,0
273,PAYMENT,4612.41,C60862538,45391.94,40779.53,M23005343,25505.23,30117.64,0
703,TRANSFER,2323.94,C89816245,6357.63,4033.69,M73703699,2843.47,5167.41,0
173,CASH_OUT,1217.74,C71779636,14758.33,13540.59,M30744292,17704.99,18922.73,0
7,PAYMENT,1912.85,C72947597,16713.75,14800.9,M54372878,10499.25,12412.1,0
155,PAYMENT,698.98,C22268787,44465.94,43766.96,M30781711,10275.24,10974.22,0
522,TRANSFER,1689.42,C24659357,33538.79,31849.37,M25239435,29593.63,31283.05,0
546,CASH_OUT,144.82,C28456097,1533.22,1388.4,M11554281,24440.01,24584.83,0
548,PAYMENT,1246.75,C63957036,33727.51,32480.76,M37367373,2637.9,3884.65,0
518,TRANSFER,876201.19,C33694289,876201.19,0.0,M51512466,13238.92,885670.74,1
215,DEBIT,3237.18,C66885714,42445.97,39208.79,M68752317,32699.29,29462.11,0
134,CASH_IN,4731.7,C59061599,45546.81,50278.51,M85234156,13275.71,8544.01,0
285,PAYMENT,689.08,C66964702,6685.04,5995.96,M64942990,5433.39,6122.47,0
126,PAYMENT,3430.24,C99667571,41652.61,38222.37,M86621601,35771.14,39201.38,0
439,CASH_IN,1562.3,C29014500,22216.65,23778.95,M21444897,26696.92,25134.62,0
686,PAYMENT,4256.58,C54218086,19985.76,15729.18,M68866328,38159.43,42416.01,0
152,CASH_OUT,1590.48,C30699565,21664.28,20073.8,M27079528,35991.83,37582.31,0
331,CASH_OUT,309.53,C24289676,13795.11,13485.58,M92146730,29026.48,29336.01,0
538,PAYMENT,4261.97,C51734301,52636.32,48374.35,M34558142,39953.61,44215.58,0
383,CASH_OUT,1743.21,C59719362,31401.3,29658.09,M56682659,25558.8,27302.01,0
115,CASH_OUT,4745.54,C94366747,21408.51,16662.97,M96548887,8569.74,13315.28,0
482,TRANSFER,1686.96,C76550163,17494.57,15807.61,M76716184,35803.57,37490.53,0
284,PAYMENT,2547.32,C88639415,36853.61,34306.29,M94617850,41063.96,43611.28,0
75,CASH_IN,4043.39,C58413972,17005.74,21049.13,M49552670,45603.44,41560.05,0
166,TRANSFER,1409.69,C73533443,26026.72,24617.03,M74749808,12655.6,14065.29,0
189,CASH_OUT,1374.63,C62414485,14601.8,13227.17,M88826137,12264.1,13638.73,0
78,DEBIT,1537.53,C47891233,41874.15,40336.62,M16551011,21738.05,20200.52,0
602,TRANSFER,2665.04,C78589838,48861.46,46196.42,M62368350,14882.57,17547.61,0
688,CASH_OUT,4801.81,C71401183,23009.53,18207.72,M58990326,40116.34,44918.15,0
21,CASH_IN,2489.23,C89684093,13882.73,16371.96,M85493715,17581.81,15092.58,0
566,PAYMENT,3261.42,C48957167,35922.65,32661.23,M60981142,1034.89,4296.31,0
184,TRANSFER,615.2,C44113274,1833.07,1217.87,M31093658,42985.41,43600.61,0
222,CASH_IN,1273.87,C57543646,37830.82,39104.69,M90940302,21753.19,20479.32,0
328,PAYMENT,471.97,C68269312,3494.3,3022.33,M92476296,42721.72,43193.69,0
179,PAYMENT,4073.15,C28969722,46193.51,42120.36,M43939947,23436.74,27509.89,0
112,CASH_IN,2207.4,C29236613,22064.34,24271.74,M28263801,18028.45,15821.05,0
736,DEBIT,4691.0,C23979159,40024.08,35333.08,M49815520,10064.59,5373.59,0
726,CASH_IN,3431.33,C17619768,14311.66,17742.99,M59893153,2935.87,-495.46,0
59,PAYMENT,4127.91,C88448668,18985.26,14857.35,M95177444,29874.33,34002.24,0
327,PAYMENT,4672.77,C44716309,52059.54,47386.77,M30743996,22996.46,27669.23,0
621,PAYMENT,2870.3,C30843221,37154.25,34283.95,M42587759,21368.99,24239.29,0
669,CASH_OUT,2501.88,C45513383,30997.32,28495.44,M45240667,16806.16,19308.04,0
191,CASH_OUT,3026.44,C57559274,38589.16,35562.72,M57518328,42136.17,45162.61,0
200,PAYMENT,3667.9,C25565853,12332.94,8665.04,M35910150,36282.39,39950.29,0
312,PAYMENT,2470.13,C48640863,36522.83,34052.7,M98415591,40051.01,42521.14,0
708,CASH_OUT,541.29,C40679727,7177.43,6636.14,M29470394,46588.76,47130.05,0
35,TRANSFER,128.11,C38625589,30113.18,29985.07,M38007018,19706.91,19835.02,0
379,PAYMENT,3331.65,C27359956,27121.5,23789.85,M23738800,23083.49,26415.14,0
387,CASH_IN,4591.43,C46322502,40116.03,44707.46,M99431177,13838.64,9247.21,0
237,PAYMENT,211.77,C62269576,17029.59,16817.82,M59201955,4964.96,5176.73,0
616,CASH_OUT,1895.09,C77731767,5867.84,3972.75,M26477859,48241.2,50136.29,0
519,DEBIT,1757.57,C28234455,37125.04,35367.47,M27617011,26594.85,24837.28,0
283,TRANSFER,198.93,C97221310,14796.61,14597.68,M95420311,16925.5,17124.43,0
1,PAYMENT,1788.97,C80583596,50654.11,48865.14,M28096825,22117.67,23906.64,0
731,PAYMENT,4656.95,C66371308,29175.36,24518.41,M46629025,9128.02,13784.97,0
464,DEBIT,3128.5,C52727619,38089.09,34960.59,M39128328,45532.68,42404.18,0
230,PAYMENT,1153.89,C95731725,50892.87,49738.98,M71311543,9676.32,10830.21,0
172,CASH_OUT,3580.1,C79797193,51749.6,48169.5,M91592462,20911.53,24491.63,0
87,CASH_IN,3733.45,C35113062,7724.04,11457.49,M56266539,5984.68,2251.23,0
553,CASH_IN,69.48,C60916224,140.24,209.72,M69193052,37829.52,37760.04,0
123,TRANSFER,976.61,C94293030,32308.63,31332.02,M80051593,19268.31,20244.92,0
298,DEBIT,4387.27,C99453826,43752.14,39364.87,M56072417,10828.8,6441.53,0
690,CASH_IN,2488.62,C58478396,47618.82,50107.44,M73941683,12431.32,9942.7,0
575,PAYMENT,4848.26,C57794440,13924.02,9075.76,M85204210,28389.74,33238.0,0
484,PAYMENT,980.78,C84640328,23639.58,22658.8,M14069642,33263.28,34244.06,0
165,PAYMENT,2846.04,C58499748,5433.02,2586.98,M93576948,10479.62,13325.66,0
699,PAYMENT,1172.36,C70302971,43671.91,42499.55,M40566116,5272.52,6444.88,0
383,DEBIT,659.59,C73932497,50104.79,49445.2,M46930960,47067.07,46407.48,0
209,TRANSFER,2590.8,C16935203,47276.97,44686.17,M31462628,34218.19,36808.99,0
739,DEBIT,2274.8,C60079089,32601.66,30326.86,M13597082,26274.27,23999.47,0
432,CASH_OUT,3583.75,C10034722,33958.53,30374.78,M73360006,7537.17,11120.92,0
389,CASH_OUT,658656.81,C74100922,662926.39,4269.58,M31021461,47188.37,705845.18,1
560,CASH_OUT,2925.87,C47483872,20284.35,17358.48,M42925059,29810.45,32736.32,0
224,PAYMENT,3219.47,C53399168,31731.21,28511.74,M15073784,6570.24,9789.71,0
3,DEBIT,1056.43,C54003619,41590.98,40534.55,M93730015,25804.72,24748.29,0
372,TRANSFER,1760.39,C71772907,19799.31,18038.92,M93356597,1477.81,3238.2,0
687,TRANSFER,78.67,C83926899,26367.41,26288.74,M17608415,39718.29,39796.96,0
446,PAYMENT,4319.98,C91202896,18470.45,14150.47,M18997633,23242.85,27562.83,0
611,CASH_IN,68.82,C47537455,6157.02,6225.84,M39666825,46637.75,46568.93,0
116,CASH_IN,244.93,C78885487,31508.6,31753.53,M66800527,24681.25,24436.32,0
270,TRANSFER,3506.33,C75041138,19733.43,16227.1,M82639943,16904.22,20410.55,0
447,TRANSFER,2942.63,C87180611,40595.47,37652.84,M50756659,16762.9,19705.53,0
368,CASH_OUT,4145.94,C68752214,12944.72,8798.78,M43300444,19541.33,23687.27,0
253,PAYMENT,3113.9,C62794020,9510.7,6396.8,M33888258,25085.25,28199.15,0
317,PAYMENT,4777.62,C24010182,31786.46,27008.84,M26755738,14401.63,19179.25,0
415,CASH_OUT,206.41,C40328557,32771.46,32565.05,M46291161,38271.65,38478.06,0
95,PAYMENT,1626.52,C16171992,35725.47,34098.95,M44795990,45333.25,46959.77,0
24,TRANSFER,2440.1,C61816909,15479.62,13039.52,M35954866,46453.34,48893.44,0
628,TRANSFER,1013.94,C87040211,46226.53,45212.59,M24310184,21287.24,22301.18,0
663,PAYMENT,4395.31,C60688574,26851.93,22456.62,M14497940,22080.99,26476.3,0
50,PAYMENT,4473.09,C85127595,38073.87,33600.78,M66299666,28181.99,32655.08,0
502,PAYMENT,3681.52,C58305245,30326.44,26644.92,M69930717,13536.65,17218.17,0
718,PAYMENT,386.13,C21548508,3116.2,2730.07,M96654912,40552.32,40938.45,0
498,TRANSFER,3209.12,C67551416,17693.97,14484.85,M22300792,25200.19,28409.31,0
335,CASH_OUT,3269.06,C70400210,30167.81,26898.75,M52551193,10831.32,14100.38,0
79,CASH_IN,2368.82,C19728002,50719.58,53088.4,M47411802,28749.55,26380.73,0
582,PAYMENT,4395.28,C24698809,25953.29,21558.01,M45697867,17818.71,22213.99,0
27,DEBIT,3353.27,C79999514,53270.39,49917.12,M44719473,49108.83,45755.56,0
271,PAYMENT,4932.97,C68859813,32262.06,27329.09,M46293441,22019.79,26952.76,0
562,TRANSFER,2417.54,C89078472,12462.84,10045.3,M56246137,3413.61,5831.15,0
247,TRANSFER,2240.81,C62870006,41559.22,39318.41,M33949037,49287.51,51528.32,0
591,TRANSFER,4514.81,C28731663,42357.39,37842.58,M39605202,33411.52,37926.33,0
387,CASH_OUT,803.59,C37963296,48998.59,48195.0,M76614461,5890.49,6694.08,0
702,PAYMENT,1827.39,C74930142,51338.63,49511.24,M19712717,7714.96,9542.35,0
559,PAYMENT,1253.35,C13605615,28881.68,27628.33,M55823741,22891.74,24145.09,0
361,DEBIT,2534.68,C87323806,19981.0,17446.32,M88782824,5756.95,3222.27,0
488,PAYMENT,1178.3,C50927633,10259.73,9081.43,M62124792,19032.87,20211.17,0
352,PAYMENT,44.47,C82430880,39268.49,39224.02,M10112761,43773.09,43817.56,0
701,PAYMENT,1674.89,C75915047,42234.77,40559.88,M38569236,20363.22,22038.11,0
256,PAYMENT,3032.69,C37587025,4574.0,1541.31,M46059977,3658.74,6691.43,0
222,TRANSFER,1236.99,C95479589,21520.11,20283.12,M97810060,9452.41,10689.4,0
1,TRANSFER,1622.65,C81954864,14971.03,13348.38,M90807597,49898.27,51520.92,0
546,PAYMENT,2224.6,C69215610,43042.95,40818.35,M13706170,36818.35,39042.95,0
446,PAYMENT,4008.33,C67202281,6207.16,2198.83,M76937021,13617.79,17626.12,0
79,CASH_OUT,4159.51,C42160364,16535.54,12376.03,M69745642,1569.34,5728.85,0
236,CASH_OUT,1396.12,C89356649,5363.36,3967.24,M98647615,24410.04,25806.16,0
334,CASH_IN,1551.27,C48079144,11400.03,12951.3,M85137680,21884.14,20332.87,0
349,CASH_IN,3304.98,C95487259,44601.26,47906.24,M61214343,11918.08,8613.1,0
98,CASH_IN,4553.02,C71529651,26386.17,30939.19,M20648266,45327.27,40774.25,0
82,CASH_OUT,3542.29,C50406351,45164.75,41622.46,M53625385,12748.33,16290.62,0
502,CASH_OUT,2512.95,C67590483,8609.9,6096.95,M30030751,14523.5,17036.45,0
477,PAYMENT,2700.68,C77038045,18080.99,15380.31,M46782876,8517.0,11217.68,0
704,CASH_OUT,4413.07,C94257504,7589.06,3175.99,M24606520,36289.65,40702.72,0
550,PAYMENT,3025.77,C77185352,26532.07,23506.3,M66138561,10362.0,13387.77,0
14,DEBIT,1298.61,C86766291,9899.87,8601.26,M94958868,8051.66,6753.05,0
392,TRANSFER,1101.83,C88548401,42826.73,41724.9,M80350607,44852.68,45954.51,0
